ts,user_id,country_id,site_id
2019/2/2 23:06,LC39DD,TL6,N0OTG
2019/2/2 23:07,LC3486,TL6,N0OTG
2019/2/2 23:22,LC3493,NVV,N0OTG
2019/2/2 23:26,LC3E5D,BDV,N0OTG
2019/2/2 23:29,LCCFC3,TL6,N0OTG
2019/2/2 23:30,LC3C2D,TL6,QGO3G
2019/2/2 23:30,LCFC34,TL6,N0OTG
2019/2/2 23:31,LC3C2D,TL6,QGO3G
2019/2/2 23:33,LC3A26,XA7,N0OTG
2019/2/2 23:41,LC3700,TL6,N0OTG
2019/2/2 23:48,LC37DA,QLT,5NPAU
2019/2/2 23:54,LC3993,TL6,QGO3G
2019/2/3 0:02,LC3C7E,TL6,3POLC
2019/2/3 0:03,LC3C7E,TL6,3POLC
2019/2/3 0:03,LC3C7E,TL6,3POLC
2019/2/3 0:04,LC3C7E,TL6,3POLC
2019/2/3 0:04,LC3C7E,TL6,3POLC
2019/2/3 0:04,LC3C7E,TL6,3POLC
2019/2/3 0:05,LC3C7E,TL6,3POLC
2019/2/3 0:05,LC399D,BDV,N0OTG
2019/2/3 0:05,LC31A0,XA7,N0OTG
2019/2/3 0:06,LC3C7E,TL6,3POLC
2019/2/3 0:07,LC3C7E,TL6,3POLC
2019/2/3 0:09,LC39DD,TL6,N0OTG
2019/2/3 0:11,LC32E5,TL6,QGO3G
2019/2/3 0:11,LC331B,TL6,N0OTG
2019/2/3 0:14,LC36FC,TL6,N0OTG
2019/2/3 0:23,LC3354,TL6,N0OTG
2019/2/3 0:26,LC34BE,TL6,QGO3G
2019/2/3 0:29,LC3481,TL6,N0OTG
2019/2/3 0:40,LC3895,TL6,QGO3G
2019/2/3 0:45,LC3C7E,TL6,3POLC
2019/2/3 0:53,LC9EC3,TL6,N0OTG
2019/2/3 0:54,LC3C7E,TL6,3POLC
2019/2/3 0:56,LC3C7E,TL6,3POLC
2019/2/3 0:56,LC3C7E,TL6,3POLC
2019/2/3 0:57,LC3C7E,TL6,3POLC
2019/2/3 0:57,LC3C7E,TL6,3POLC
2019/2/3 1:02,LC3AFE,TL6,QGO3G
2019/2/3 1:06,LC31FA,XA7,N0OTG
2019/2/3 1:16,LC3F6F,TL6,N0OTG
2019/2/3 1:18,LC3344,TL6,N0OTG
2019/2/3 1:24,LC31E7,XA7,N0OTG
2019/2/3 1:25,LC301C,TL6,N0OTG
2019/2/3 1:28,LC3C1F,QLT,5NPAU
2019/2/3 1:28,LC304B,XA7,N0OTG
2019/2/3 1:35,LC3CE7,TL6,N0OTG
2019/2/3 1:36,LC3F85,TL6,QGO3G
2019/2/3 1:37,LC3826,TL6,N0OTG
2019/2/3 1:43,LC31E2,TL6,N0OTG
2019/2/3 1:48,LC38B7,TL6,N0OTG
2019/2/3 1:51,LC3943,TL6,N0OTG
2019/2/3 1:52,LC3344,TL6,N0OTG
2019/2/3 1:58,LC3A55,BDV,5NPAU
2019/2/3 2:02,LC376D,TL6,N0OTG
2019/2/3 2:03,LC3FCA,TL6,QGO3G
2019/2/3 2:05,LC3A59,TL6,N0OTG
2019/2/3 2:08,LC3E01,TL6,QGO3G
2019/2/3 2:09,LC3344,TL6,N0OTG
2019/2/3 2:12,LC33A8,TL6,N0OTG
2019/2/3 2:15,LC3009,TL6,QGO3G
2019/2/3 2:16,LCC314,TL6,N0OTG
2019/2/3 2:20,LCC301,TL6,N0OTG
2019/2/3 2:25,LC376D,TL6,N0OTG
2019/2/3 2:32,LC3E37,TL6,QGO3G
2019/2/3 2:49,LC3060,TL6,N0OTG
2019/2/3 2:52,LC331C,XA7,N0OTG
2019/2/3 2:53,LC38B7,TL6,N0OTG
2019/2/3 2:57,LC3C1C,TL6,N0OTG
2019/2/3 3:06,LC3E04,TL6,N0OTG
2019/2/3 3:15,LC30E0,XA7,N0OTG
2019/2/3 3:23,LC374F,TL6,N0OTG
2019/2/3 3:30,LC3837,QLT,5NPAU
2019/2/3 3:35,LCCFC3,TL6,N0OTG
2019/2/3 3:40,LC3F47,TL6,N0OTG
2019/2/3 3:43,LC3CC9,TL6,N0OTG
2019/2/3 3:50,LC3A42,TL6,QGO3G
2019/2/3 3:52,LC3156,BDV,5NPAU
2019/2/3 4:09,LC30A0,TL6,N0OTG
2019/2/3 4:15,LC34BD,XA7,N0OTG
2019/2/3 4:19,LC36FC,TL6,N0OTG
2019/2/3 4:20,LC36D7,TL6,N0OTG
2019/2/3 4:27,LC34BD,XA7,N0OTG
2019/2/3 4:29,LC35F7,TL6,QGO3G
2019/2/3 4:29,LC3F5B,TL6,N0OTG
2019/2/3 4:38,LC363A,TL6,N0OTG
2019/2/3 4:38,LC3C9C,TL6,N0OTG
2019/2/3 4:41,LC5C3C,TL6,N0OTG
2019/2/3 4:43,LC3F28,TL6,QGO3G
2019/2/3 4:44,LC36FC,TL6,N0OTG
2019/2/3 4:45,LC374F,TL6,N0OTG
2019/2/3 4:50,LC374F,TL6,N0OTG
2019/2/3 4:58,LC32BD,TL6,N0OTG
2019/2/3 5:00,LCC39D,QLT,5NPAU
2019/2/3 5:07,LC3D7E,NVV,N0OTG
2019/2/3 5:07,LC3B49,TL6,N0OTG
2019/2/3 5:11,LC3425,TL6,QGO3G
2019/2/3 5:37,LC37E5,TL6,QGO3G
2019/2/3 5:37,LC37E5,TL6,QGO3G
2019/2/3 6:09,LC3C37,TL6,N0OTG
2019/2/3 6:14,LC3111,XA7,N0OTG
2019/2/3 6:25,LC3FA2,TL6,QGO3G
2019/2/3 6:43,LC36C4,TL6,N0OTG
2019/2/3 6:43,LC3266,TL6,N0OTG
2019/2/3 7:19,LC325B,TL6,N0OTG
2019/2/3 7:20,LC38B3,TL6,N0OTG
2019/2/3 7:24,LC3491,QLT,5NPAU
2019/2/3 7:24,LC3491,QLT,5NPAU
2019/2/3 7:24,LC3491,QLT,5NPAU
2019/2/3 7:28,LC1C3A,TL6,QGO3G
2019/2/3 7:31,LC38B3,TL6,N0OTG
2019/2/3 7:39,LC3793,HVQ,GVOFK
2019/2/3 7:40,LC3B9A,QLT,N0OTG
2019/2/3 8:01,LC3272,TL6,N0OTG
2019/2/3 8:04,LC3181,QLT,N0OTG
2019/2/3 8:07,LC3396,BDV,N0OTG
2019/2/3 8:13,LC38B3,TL6,N0OTG
2019/2/3 8:23,LCC3CB,BDV,N0OTG
2019/2/3 8:35,LC55C3,QLT,N0OTG
2019/2/3 8:37,LC3536,QLT,N0OTG
2019/2/3 8:37,LC331B,TL6,N0OTG
2019/2/3 8:58,LCC393,BDV,N0OTG
2019/2/3 8:59,LC3EF6,BDV,N0OTG
2019/2/3 9:02,LC3515,QLT,5NPAU
2019/2/3 9:02,LC331B,TL6,N0OTG
2019/2/3 9:10,LC354B,QLT,5NPAU
2019/2/3 9:29,LC3F9E,TL6,QGO3G
2019/2/3 9:40,LC30FD,HVQ,GVOFK
2019/2/3 10:08,LC3D52,TL6,N0OTG
2019/2/3 10:15,LC36FC,BDV,5NPAU
2019/2/3 10:18,LC38A7,QLT,5NPAU
2019/2/3 10:20,LC3D52,TL6,N0OTG
2019/2/3 10:40,LC3EA4,BDV,5NPAU
2019/2/3 10:40,LC3EA4,BDV,5NPAU
2019/2/3 11:07,LC32B6,BDV,5NPAU
2019/2/3 11:17,LC39CD,QLT,5NPAU
2019/2/3 11:19,LC325E,QLT,5NPAU
2019/2/3 11:21,LCC8C3,BDV,5NPAU
2019/2/3 11:23,LC3A59,TL6,N0OTG
2019/2/3 11:24,LC320D,QLT,5NPAU
2019/2/3 11:24,LC3A59,TL6,N0OTG
2019/2/3 11:25,LC32F5,BDV,5NPAU
2019/2/3 11:25,LC3A59,TL6,N0OTG
2019/2/3 11:26,LC5C3F,HVQ,GVOFK
2019/2/3 11:26,LC3A59,TL6,N0OTG
2019/2/3 11:26,LC3A59,TL6,N0OTG
2019/2/3 11:27,LC3A59,TL6,N0OTG
2019/2/3 11:31,LC34BC,TL6,N0OTG
2019/2/3 11:32,LC3A2D,QLT,5NPAU
2019/2/3 11:32,LC3A59,TL6,N0OTG
2019/2/3 11:35,LC31E2,TL6,N0OTG
2019/2/3 11:35,LC37A1,HVQ,GVOFK
2019/2/3 11:39,LC3A59,TL6,N0OTG
2019/2/3 11:41,LC319C,QLT,5NPAU
2019/2/3 11:43,LC3993,BDV,5NPAU
2019/2/3 11:43,LC37C8,QLT,5NPAU
2019/2/3 11:47,LC3820,QLT,5NPAU
2019/2/3 11:48,LC13C3,QLT,5NPAU
2019/2/3 11:50,LC3A59,TL6,N0OTG
2019/2/3 11:50,LC3A59,TL6,N0OTG
2019/2/3 11:51,LC3A59,TL6,N0OTG
2019/2/3 11:53,LC6C32,BDV,5NPAU
2019/2/3 12:00,LC365B,BDV,5NPAU
2019/2/3 12:00,LC3A59,TL6,N0OTG
2019/2/3 12:01,LC3A59,TL6,N0OTG
2019/2/3 12:11,LC3B6C,BDV,5NPAU
2019/2/3 12:12,LC3F10,QLT,5NPAU
2019/2/3 12:21,LCCFC3,BDV,5NPAU
2019/2/3 12:27,LC30D0,BDV,5NPAU
2019/2/3 12:30,LC3287,QLT,5NPAU
2019/2/3 12:35,LC3C48,BDV,5NPAU
2019/2/3 12:37,LC3491,QLT,5NPAU
2019/2/3 12:37,LC3491,QLT,5NPAU
2019/2/3 12:42,LC38EB,TL6,N0OTG
2019/2/3 12:43,LC38EB,TL6,N0OTG
2019/2/3 12:44,LC38EB,TL6,N0OTG
2019/2/3 12:44,LC35A1,BDV,5NPAU
2019/2/3 12:44,LC38EB,TL6,N0OTG
2019/2/3 12:45,LC38EB,TL6,N0OTG
2019/2/3 12:45,LC385B,QLT,5NPAU
2019/2/3 12:45,LC316D,BDV,5NPAU
2019/2/3 12:45,LC38EB,TL6,N0OTG
2019/2/3 12:46,LC38EB,TL6,N0OTG
2019/2/3 12:46,LC38EB,TL6,N0OTG
2019/2/3 12:47,LC3355,QLT,5NPAU
2019/2/3 12:54,LCCC3B,HVQ,3POLC
2019/2/3 13:00,LC3B2F,HVQ,GVOFK
2019/2/3 13:08,LC3999,BDV,5NPAU
2019/2/3 13:09,LC342D,BDV,5NPAU
2019/2/3 13:14,LC342D,BDV,5NPAU
2019/2/3 13:16,LCBC30,BDV,5NPAU
2019/2/3 13:20,LC3DD5,BDV,5NPAU
2019/2/3 13:22,LCC362,QLT,5NPAU
2019/2/3 13:25,LC33F1,BDV,N0OTG
2019/2/3 13:28,LC3A1C,QLT,3POLC
2019/2/3 13:30,LC3367,TL6,QGO3G
2019/2/3 13:31,LC3A1C,QLT,3POLC
2019/2/3 13:32,LC3F03,TL6,QGO3G
2019/2/3 13:38,LC32C4,BDV,N0OTG
2019/2/3 13:40,LC30F5,QLT,5NPAU
2019/2/3 13:47,LC3045,TL6,QGO3G
2019/2/3 13:48,LC5C36,QLT,5NPAU
2019/2/3 13:52,LC3E97,BDV,5NPAU
2019/2/3 13:52,LC3334,BDV,5NPAU
2019/2/3 13:55,LC3315,BDV,5NPAU
2019/2/3 13:56,LC3E3A,TL6,N0OTG
2019/2/3 14:01,LC3AC8,TL6,N0OTG
2019/2/3 14:04,LC3F84,K1R,3POLC
2019/2/3 14:04,LC3F84,K1R,3POLC
2019/2/3 14:05,LC387F,BDV,5NPAU
2019/2/3 14:05,LC376D,TL6,N0OTG
2019/2/3 14:08,LC3586,BDV,5NPAU
2019/2/3 14:09,LC376D,TL6,N0OTG
2019/2/3 14:10,LC36A7,XA7,N0OTG
2019/2/3 14:12,LC3511,TL6,QGO3G
2019/2/3 14:16,LC36B2,QLT,5NPAU
2019/2/3 14:17,LC3469,TL6,N0OTG
2019/2/3 14:21,LC3A51,QLT,5NPAU
2019/2/3 14:23,LC3940,QLT,5NPAU
2019/2/3 14:23,LC3940,QLT,5NPAU
2019/2/3 14:31,LC31E3,TL6,N0OTG
2019/2/3 14:36,LC3177,BDV,5NPAU
2019/2/3 14:37,LC326F,BDV,5NPAU
2019/2/3 14:39,LC3D2D,BDV,5NPAU
2019/2/3 14:44,LC36AA,BDV,5NPAU
2019/2/3 14:46,LC3A94,TL6,QGO3G
2019/2/3 14:48,LC3739,BDV,5NPAU
2019/2/3 14:48,LC3739,BDV,5NPAU
2019/2/3 14:54,LC5C30,TL6,QGO3G
2019/2/3 14:54,LC30D2,QLT,5NPAU
2019/2/3 14:56,LC3DB6,BDV,5NPAU
2019/2/3 15:05,LC3EA9,TL6,QGO3G
2019/2/3 15:06,LC346F,BDV,5NPAU
2019/2/3 15:08,LC3822,BDV,5NPAU
2019/2/3 15:09,LC30D2,QLT,5NPAU
2019/2/3 15:13,LC3E83,QLT,5NPAU
2019/2/3 15:22,LC332C,BDV,5NPAU
2019/2/3 15:29,LC332C,BDV,5NPAU
2019/2/3 15:31,LC3383,QLT,5NPAU
2019/2/3 15:33,LC38EB,TL6,N0OTG
2019/2/3 15:33,LC350E,BDV,5NPAU
2019/2/3 15:41,LC3AD1,BDV,5NPAU
2019/2/3 15:44,LC39C4,BDV,N0OTG
2019/2/3 15:45,LC32A8,TL6,N0OTG
2019/2/3 15:46,LC33F3,XA7,N0OTG
2019/2/3 15:47,LC3460,TL6,N0OTG
2019/2/3 15:49,LC36A4,BDV,5NPAU
2019/2/3 15:50,LC3DB6,BDV,5NPAU
2019/2/3 15:51,LCDC36,BDV,N0OTG
2019/2/3 15:51,LC3E40,QLT,5NPAU
2019/2/3 15:51,LC3A37,TL6,QGO3G
2019/2/3 15:56,LC3B66,BDV,5NPAU
2019/2/3 15:59,LC8C39,BDV,N0OTG
2019/2/3 16:02,LC3331,BDV,N0OTG
2019/2/3 16:03,LC3561,TL6,QGO3G
2019/2/3 16:06,LC3D73,TL6,N0OTG
2019/2/3 16:06,LC33BD,BDV,5NPAU
2019/2/3 16:07,LC3D92,BDV,5NPAU
2019/2/3 16:07,LC3113,BDV,5NPAU
2019/2/3 16:08,LC3331,BDV,N0OTG
2019/2/3 16:15,LC3624,BDV,5NPAU
2019/2/3 16:17,LC37EE,BDV,5NPAU
2019/2/3 16:18,LC3917,BDV,5NPAU
2019/2/3 16:22,LC39A0,TL6,N0OTG
2019/2/3 16:24,LC32E4,BDV,5NPAU
2019/2/3 16:26,LC354B,TL6,N0OTG
2019/2/3 16:27,LCDC3B,XA7,N0OTG
2019/2/3 16:27,LCC340,TL6,QGO3G
2019/2/3 16:31,LC30BD,QLT,5NPAU
2019/2/3 16:33,LC36FC,TL6,N0OTG
2019/2/3 16:36,LC30B3,XA7,N0OTG
2019/2/3 16:37,LCC34D,QLT,5NPAU
2019/2/3 16:41,LC3352,TL6,N0OTG
2019/2/3 16:41,LC3BF4,QLT,5NPAU
2019/2/3 16:41,LCCDC3,BDV,5NPAU
2019/2/3 16:42,LC3514,BDV,5NPAU
2019/2/3 16:42,LC370C,QLT,5NPAU
2019/2/3 16:43,LC370C,QLT,5NPAU
2019/2/3 16:43,LC352D,QLT,5NPAU
2019/2/3 16:45,LC370C,QLT,5NPAU
2019/2/3 16:46,LC3A32,BDV,5NPAU
2019/2/3 16:49,LC370C,QLT,5NPAU
2019/2/3 16:51,LC3EAC,TL6,N0OTG
2019/2/3 16:52,LC3E44,TL6,QGO3G
2019/2/3 16:53,LC32E2,BDV,5NPAU
2019/2/3 16:54,LC3EE7,TL6,N0OTG
2019/2/3 16:57,LC3491,QLT,5NPAU
2019/2/3 16:58,LC3A99,QLT,5NPAU
2019/2/3 17:07,LC3367,BDV,5NPAU
2019/2/3 17:07,LC3FEC,TL6,N0OTG
2019/2/3 17:10,LC38E6,BDV,5NPAU
2019/2/3 17:11,LC3011,QLT,3POLC
2019/2/3 17:12,LC3A8E,BDV,5NPAU
2019/2/3 17:15,LC5C3C,BDV,5NPAU
2019/2/3 17:16,LC35AA,TL6,N0OTG
2019/2/3 17:16,LC354B,TL6,N0OTG
2019/2/3 17:17,LC354B,TL6,N0OTG
2019/2/3 17:18,LCC30F,QLT,5NPAU
2019/2/3 17:20,LCBC3A,QLT,5NPAU
2019/2/3 17:20,LC2C3A,BDV,5NPAU
2019/2/3 17:21,LC3DB2,QLT,5NPAU
2019/2/3 17:24,LC3D54,BDV,5NPAU
2019/2/3 17:26,LCD8C3,QLT,5NPAU
2019/2/3 17:29,LCAFC3,QLT,5NPAU
2019/2/3 17:30,LCCC33,QLT,5NPAU
2019/2/3 17:30,LC3DD2,BDV,5NPAU
2019/2/3 17:30,LC37C9,QLT,5NPAU
2019/2/3 17:31,LC3F9B,BDV,5NPAU
2019/2/3 17:32,LC34A4,BDV,5NPAU
2019/2/3 17:37,LC38FD,TL6,N0OTG
2019/2/3 17:37,LC3EB0,BDV,5NPAU
2019/2/3 17:37,LC3F9B,BDV,5NPAU
2019/2/3 17:38,LC397F,BDV,5NPAU
2019/2/3 17:40,LC8C3C,QLT,5NPAU
2019/2/3 17:41,LC2C30,BDV,5NPAU
2019/2/3 17:42,LCCC3F,BDV,5NPAU
2019/2/3 17:44,LC3627,TL6,QGO3G
2019/2/3 17:47,LC3762,QLT,5NPAU
2019/2/3 17:48,LC3E37,TL6,QGO3G
2019/2/3 17:50,LCC39B,QLT,5NPAU
2019/2/3 17:50,LCC35A,QLT,5NPAU
2019/2/3 17:50,LC7C35,QLT,5NPAU
2019/2/3 17:51,LC3359,TL6,N0OTG
2019/2/3 17:52,LC3212,BDV,5NPAU
2019/2/3 17:53,LC3A49,TL6,N0OTG
2019/2/3 17:55,LC37B5,QLT,N0OTG
2019/2/3 17:56,LC3BB6,QLT,5NPAU
2019/2/3 17:57,LC3783,QLT,5NPAU
2019/2/3 17:59,LC3BDD,TL6,QGO3G
2019/2/3 18:01,LC8C3C,QLT,5NPAU
2019/2/3 18:01,LC57C3,QLT,N0OTG
2019/2/3 18:01,LC3334,QLT,5NPAU
2019/2/3 18:04,LC3D86,QLT,5NPAU
2019/2/3 18:06,LC24C3,QLT,5NPAU
2019/2/3 18:07,LC34CA,TL6,QGO3G
2019/2/3 18:07,LC397C,QLT,5NPAU
2019/2/3 18:10,LC3E9F,QLT,5NPAU
2019/2/3 18:11,LC39E4,QLT,5NPAU
2019/2/3 18:11,LCC387,QLT,5NPAU
2019/2/3 18:12,LC3E9F,QLT,5NPAU
2019/2/3 18:12,LC6FC3,TL6,QGO3G
2019/2/3 18:14,LC3384,QLT,5NPAU
2019/2/3 18:14,LC3F37,TL6,QGO3G
2019/2/3 18:15,LCC387,QLT,5NPAU
2019/2/3 18:16,LCCFC3,TL6,N0OTG
2019/2/3 18:17,LCC3E3,QLT,5NPAU
2019/2/3 18:17,LC3C5A,QLT,5NPAU
2019/2/3 18:18,LC3C6F,TL6,QGO3G
2019/2/3 18:20,LC3033,QLT,5NPAU
2019/2/3 18:20,LC339B,TL6,N0OTG
2019/2/3 18:22,LC3F61,BDV,5NPAU
2019/2/3 18:23,LC3718,QLT,5NPAU
2019/2/3 18:23,LC31DF,QLT,5NPAU
2019/2/3 18:25,LC39D1,BDV,5NPAU
2019/2/3 18:27,LC3C99,BDV,N0OTG
2019/2/3 18:28,LC3A0E,BDV,N0OTG
2019/2/3 18:30,LC31C6,TL6,QGO3G
2019/2/3 18:32,LC57C3,QLT,N0OTG
2019/2/3 18:33,LC31A9,BDV,5NPAU
2019/2/3 18:34,LC343D,QLT,5NPAU
2019/2/3 18:34,LC343D,QLT,5NPAU
2019/2/3 18:34,LC3B90,QLT,5NPAU
2019/2/3 18:35,LC34C3,QLT,5NPAU
2019/2/3 18:36,LC308B,QLT,5NPAU
2019/2/3 18:36,LC308B,QLT,5NPAU
2019/2/3 18:36,LC308B,QLT,5NPAU
2019/2/3 18:36,LC397A,BDV,5NPAU
2019/2/3 18:37,LC32F1,BDV,5NPAU
2019/2/3 18:38,LC3DC4,TL6,QGO3G
2019/2/3 18:40,LC34C3,QLT,5NPAU
2019/2/3 18:42,LC3E9F,QLT,5NPAU
2019/2/3 18:43,LC3E52,BDV,5NPAU
2019/2/3 18:45,LC3C49,QLT,5NPAU
2019/2/3 18:45,LC3146,QLT,5NPAU
2019/2/3 18:46,LC3277,TL6,N0OTG
2019/2/3 18:47,LC301E,TL6,QGO3G
2019/2/3 18:49,LC3DCE,QLT,5NPAU
2019/2/3 18:49,LC3DCE,QLT,5NPAU
2019/2/3 18:49,LC3DCE,QLT,5NPAU
2019/2/3 18:50,LC343D,QLT,5NPAU
2019/2/3 18:50,LC343D,QLT,5NPAU
2019/2/3 18:50,LC32F5,TL6,N0OTG
2019/2/3 18:50,LC321B,QLT,5NPAU
2019/2/3 18:50,LC321B,QLT,5NPAU
2019/2/3 18:50,LC321B,QLT,5NPAU
2019/2/3 18:52,LC00C3,QLT,5NPAU
2019/2/3 18:54,LC319E,TL6,N0OTG
2019/2/3 18:58,LC314E,QLT,5NPAU
2019/2/3 18:58,LC32F5,TL6,N0OTG
2019/2/3 18:58,LC388D,BDV,5NPAU
2019/2/3 19:01,LC38B7,BDV,5NPAU
2019/2/3 19:03,LC3CF8,QLT,5NPAU
2019/2/3 19:03,LC36F1,QLT,5NPAU
2019/2/3 19:07,LCC3EA,QLT,5NPAU
2019/2/3 19:07,LCC348,QLT,5NPAU
2019/2/3 19:08,LCC3F4,BDV,5NPAU
2019/2/3 19:11,LC59C3,QLT,5NPAU
2019/2/3 19:11,LC3A27,BDV,5NPAU
2019/2/3 19:11,LC371E,TL6,N0OTG
2019/2/3 19:12,LC3450,BDV,5NPAU
2019/2/3 19:13,LC34A5,QLT,5NPAU
2019/2/3 19:17,LC34C4,QLT,5NPAU
2019/2/3 19:17,LC3344,QLT,N0OTG
2019/2/3 19:17,LCC37C,QLT,5NPAU
2019/2/3 19:18,LCCC34,QLT,5NPAU
2019/2/3 19:18,LC3CB5,BDV,5NPAU
2019/2/3 19:20,LC3669,NVV,N0OTG
2019/2/3 19:20,LC357F,QLT,5NPAU
2019/2/3 19:20,LC5BC3,BDV,5NPAU
2019/2/3 19:21,LC5AC3,QLT,5NPAU
2019/2/3 19:21,LC5AC3,QLT,5NPAU
2019/2/3 19:22,LC3DF3,BDV,5NPAU
2019/2/3 19:23,LC30BF,QLT,5NPAU
2019/2/3 19:25,LC3CCB,QLT,5NPAU
2019/2/3 19:26,LC353E,BDV,5NPAU
2019/2/3 19:26,LC3E50,QLT,5NPAU
2019/2/3 19:26,LC3E50,QLT,5NPAU
2019/2/3 19:26,LC37F8,QLT,5NPAU
2019/2/3 19:26,LC3E50,QLT,5NPAU
2019/2/3 19:26,LC3069,QLT,5NPAU
2019/2/3 19:27,LC75C3,BDV,N0OTG
2019/2/3 19:27,LCC303,QLT,5NPAU
2019/2/3 19:27,LC376D,BDV,5NPAU
2019/2/3 19:27,LC397D,BDV,5NPAU
2019/2/3 19:28,LC3FA5,BDV,5NPAU
2019/2/3 19:29,LCC38D,QLT,5NPAU
2019/2/3 19:29,LC3561,TL6,QGO3G
2019/2/3 19:29,LC3443,QLT,5NPAU
2019/2/3 19:30,LC3E34,QLT,5NPAU
2019/2/3 19:31,LC3A85,QLT,5NPAU
2019/2/3 19:31,LCC303,QLT,5NPAU
2019/2/3 19:32,LC329C,QLT,5NPAU
2019/2/3 19:32,LC329C,QLT,5NPAU
2019/2/3 19:32,LC3E38,BDV,5NPAU
2019/2/3 19:33,LC3A55,QLT,5NPAU
2019/2/3 19:33,LC3438,QLT,5NPAU
2019/2/3 19:35,LC3E27,TL6,N0OTG
2019/2/3 19:36,LC30DD,QLT,5NPAU
2019/2/3 19:37,LC3DB6,BDV,5NPAU
2019/2/3 19:37,LC315E,BDV,5NPAU
2019/2/3 19:38,LC3859,QLT,5NPAU
2019/2/3 19:40,LC3C9B,QLT,5NPAU
2019/2/3 19:41,LC38A5,TL6,QGO3G
2019/2/3 19:42,LCC303,QLT,5NPAU
2019/2/3 19:43,LC3859,QLT,5NPAU
2019/2/3 19:44,LC380E,TL6,N0OTG
2019/2/3 19:45,LC3FB3,BDV,5NPAU
2019/2/3 19:45,LC3FE8,BDV,5NPAU
2019/2/3 19:47,LC3355,QLT,5NPAU
2019/2/3 19:47,LC3350,QLT,5NPAU
2019/2/3 19:48,LC06C3,TL6,N0OTG
2019/2/3 19:49,LC06C3,TL6,N0OTG
2019/2/3 19:49,LC3E70,QLT,5NPAU
2019/2/3 19:49,LC06C3,TL6,N0OTG
2019/2/3 19:50,LC7C3E,TL6,N0OTG
2019/2/3 19:50,LC06C3,TL6,N0OTG
2019/2/3 19:50,LC06C3,TL6,N0OTG
2019/2/3 19:52,LC3812,QLT,5NPAU
2019/2/3 19:52,LC3F64,QLT,5NPAU
2019/2/3 19:52,LC3695,QLT,5NPAU
2019/2/3 19:52,LC3229,TL6,QGO3G
2019/2/3 19:55,LC06C3,TL6,N0OTG
2019/2/3 19:55,LC399D,BDV,N0OTG
2019/2/3 19:55,LC3268,TL6,QGO3G
2019/2/3 19:55,LC06C3,TL6,N0OTG
2019/2/3 19:57,LC06C3,TL6,N0OTG
2019/2/3 19:57,LC06C3,TL6,N0OTG
2019/2/3 19:57,LC3CB1,QLT,5NPAU
2019/2/3 19:58,LC06C3,TL6,N0OTG
2019/2/3 19:58,LC3F17,QLT,5NPAU
2019/2/3 19:58,LC06C3,TL6,N0OTG
2019/2/3 20:00,LC06C3,TL6,N0OTG
2019/2/3 20:00,LC3A27,TL6,N0OTG
2019/2/3 20:00,LCC392,QLT,5NPAU
2019/2/3 20:00,LC3378,BDV,5NPAU
2019/2/3 20:00,LC3B60,QLT,5NPAU
2019/2/3 20:00,LC06C3,TL6,N0OTG
2019/2/3 20:00,LCC392,QLT,5NPAU
2019/2/3 20:01,LC33E0,BDV,5NPAU
2019/2/3 20:01,LC06C3,TL6,N0OTG
2019/2/3 20:01,LC34BD,XA7,N0OTG
2019/2/3 20:02,LC35DB,QLT,5NPAU
2019/2/3 20:02,LCC392,QLT,5NPAU
2019/2/3 20:02,LC06C3,TL6,N0OTG
2019/2/3 20:02,LCC377,TL6,N0OTG
2019/2/3 20:03,LC65C3,QLT,5NPAU
2019/2/3 20:03,LC327D,BDV,5NPAU
2019/2/3 20:05,LC3FBF,BDV,5NPAU
2019/2/3 20:06,LCC389,QLT,5NPAU
2019/2/3 20:08,LC3837,QLT,5NPAU
2019/2/3 20:08,LC3BF5,QLT,5NPAU
2019/2/3 20:10,LCC317,BDV,5NPAU
2019/2/3 20:13,LC3DB6,BDV,5NPAU
2019/2/3 20:18,LCBCC3,QLT,5NPAU
2019/2/3 20:18,LC3AC9,QLT,5NPAU
2019/2/3 20:18,LC3EE7,TL6,N0OTG
2019/2/3 20:19,LC322F,QLT,5NPAU
2019/2/3 20:20,LC399D,BDV,5NPAU
2019/2/3 20:22,LC3FFD,BDV,5NPAU
2019/2/3 20:22,LC06C3,TL6,N0OTG
2019/2/3 20:22,LC3F42,BDV,5NPAU
2019/2/3 20:22,LC06C3,TL6,N0OTG
2019/2/3 20:30,LC34F7,QLT,5NPAU
2019/2/3 20:31,LCC3F7,TL6,QGO3G
2019/2/3 20:31,LC3C2E,TL6,QGO3G
2019/2/3 20:34,LC9BC3,QLT,5NPAU
2019/2/3 20:36,LC355E,TL6,QGO3G
2019/2/3 20:40,LC336B,BDV,5NPAU
2019/2/3 20:41,LCC363,BDV,5NPAU
2019/2/3 20:41,LC3B01,BDV,5NPAU
2019/2/3 20:42,LC353E,BDV,5NPAU
2019/2/3 20:46,LC4C33,BDV,5NPAU
2019/2/3 20:48,LC4C31,QLT,5NPAU
2019/2/3 20:53,LC3EC9,QLT,5NPAU
2019/2/3 21:01,LC3D31,QLT,5NPAU
2019/2/3 21:03,LC39F9,BDV,N0OTG
2019/2/3 21:06,LC3C56,TL6,N0OTG
2019/2/3 21:06,LC3F5F,QLT,5NPAU
2019/2/3 21:08,LCC3C9,TL6,N0OTG
2019/2/3 21:11,LC3B8F,TL6,QGO3G
